Division,YEAR,Jan-Feb,Mar-May,Jun-Sep,Oct-Dec
MADHYA MAHARASHTRA,1946,2.9,56.3,853.1,191.3
MADHYA MAHARASHTRA,1947,20,55,782.7,48
MADHYA MAHARASHTRA,1948,17.6,20.7,774.1,203.8
MADHYA MAHARASHTRA,1949,0,65.3,800.4,87.9
MADHYA MAHARASHTRA,1950,0.2,30.6,811.4,90.3
MADHYA MAHARASHTRA,1951,0.1,39.4,608.3,149.1
MADHYA MAHARASHTRA,1952,1.9,27.8,596.2,57.5
MADHYA MAHARASHTRA,1953,1.2,26.5,749.8,116.1
MADHYA MAHARASHTRA,1954,2.4,37.8,898.5,46.4
MADHYA MAHARASHTRA,1955,3.2,44.7,763.7,169.4
MADHYA MAHARASHTRA,1956,1.7,103.6,889.3,239.2
MADHYA MAHARASHTRA,1957,0.1,62.6,675.1,112
MADHYA MAHARASHTRA,1958,1.6,61.9,903.9,86.7
MADHYA MAHARASHTRA,1959,2.4,56.1,920.7,139.7
MADHYA MAHARASHTRA,1960,3.6,69.5,748.4,64.4
MADHYA MAHARASHTRA,1961,0.4,114.5,815.2,140.4
MADHYA MAHARASHTRA,1962,0.3,76.8,698.3,123.6
MADHYA MAHARASHTRA,1963,5.1,49.3,732.3,113.2
MADHYA MAHARASHTRA,1964,0,17.3,844,84.3
MADHYA MAHARASHTRA,1965,6.1,22.9,718.7,43
MADHYA MAHARASHTRA,1966,2.4,85,641.7,108.3
MADHYA MAHARASHTRA,1967,0.1,25.8,783.4,103.7
MADHYA MAHARASHTRA,1968,5.2,23.2,719.6,76
MADHYA MAHARASHTRA,1969,0.2,11.3,929.5,43.2
MADHYA MAHARASHTRA,1970,1,57.6,811.8,70.9
MADHYA MAHARASHTRA,1971,0,47.1,670.1,56
MADHYA MAHARASHTRA,1972,0.2,17.8,472.8,29
MADHYA MAHARASHTRA,1973,3,15.1,853.4,109.1
MADHYA MAHARASHTRA,1974,0.1,78.1,681.6,152.1
MADHYA MAHARASHTRA,1975,1.5,16.4,859.7,163.1
MADHYA MAHARASHTRA,1976,0.1,12.7,927.7,85.4
MADHYA MAHARASHTRA,1977,0.2,48.3,716.5,182.3
MADHYA MAHARASHTRA,1978,11.4,59.9,689.7,122.6
MADHYA MAHARASHTRA,1979,5.3,13.4,873.2,134.9
MADHYA MAHARASHTRA,1980,0,26.1,852.5,60.9
MADHYA MAHARASHTRA,1981,10.5,18.2,827.1,74
MADHYA MAHARASHTRA,1982,2.3,40.3,608.4,101
MADHYA MAHARASHTRA,1983,1.5,2.9,865.8,48.5
MADHYA MAHARASHTRA,1984,11.8,8.9,643.7,115.5
MADHYA MAHARASHTRA,1985,2.8,23.8,516.8,112.7
MADHYA MAHARASHTRA,1986,4.3,11.2,585.7,42.8
MADHYA MAHARASHTRA,1987,5.6,43.1,587.5,171.4
MADHYA MAHARASHTRA,1988,0.1,26.5,915.6,34.3
MADHYA MAHARASHTRA,1989,0,31.4,759.1,26
MADHYA MAHARASHTRA,1990,2.8,78.4,767.3,174.1
MADHYA MAHARASHTRA,1991,0.1,31.8,823,25.7
MADHYA MAHARASHTRA,1992,0,7.3,718.2,65.7
MADHYA MAHARASHTRA,1993,0.1,20.1,761.9,237.7
MADHYA MAHARASHTRA,1994,3.2,46.2,893.4,78.8
MADHYA MAHARASHTRA,1995,20.3,36,593.7,126.4
MADHYA MAHARASHTRA,1996,0.1,9.9,788.7,176.5
MADHYA MAHARASHTRA,1997,3.3,24.3,807.4,166
MADHYA MAHARASHTRA,1998,0.2,21.4,894.8,184.7
MADHYA MAHARASHTRA,1999,6.7,39.3,742.1,177.7
MADHYA MAHARASHTRA,2000,1.5,20.5,618.2,61.3
MADHYA MAHARASHTRA,2001,4.4,13.5,635.4,131.8
MADHYA MAHARASHTRA,2002,4.9,28.3,664.7,42.3
MADHYA MAHARASHTRA,2003,3,22.3,714.2,33.1
MADHYA MAHARASHTRA,2004,0.2,53.7,925.5,50.2
MADHYA MAHARASHTRA,2005,4,20.5,1134.2,62.7
MADHYA MAHARASHTRA,2006,0,49.7,1260.4,85.6
MADHYA MAHARASHTRA,2007,1.7,7.6,1023.7,7.3
MADHYA MAHARASHTRA,2008,0,19.9,835.9,61.1
MADHYA MAHARASHTRA,2009,1.7,8.9,709.4,221.8
MADHYA MAHARASHTRA,2010,3,8.6,865.3,150.6
MADHYA MAHARASHTRA,2011,0.3,8.2,781.3,62.8
MADHYA MAHARASHTRA,2012,0,4.4,588.1,97.3
MADHYA MAHARASHTRA,2013,5.3,12.4,881.5,63.1
MADHYA MAHARASHTRA,2014,9.3,61.7,682.6,84.4
MADHYA MAHARASHTRA,2015,2.2,75.3,502.5,64.5
MATATHWADA,1901,19.1,107.1,700.9,81.6
MATATHWADA,1902,1.3,8.4,531.8,202.7
MATATHWADA,1903,3.4,60,823.8,145.4
MATATHWADA,1904,0.9,19.5,593.9,76.2
MATATHWADA,1905,3.3,11.4,474.8,16.3
MATATHWADA,1906,19.8,0.3,714.5,36.1
MATATHWADA,1907,7.6,62.4,479.2,8.7
MATATHWADA,1908,0.8,17.5,663.8,0.4
MATATHWADA,1909,7.2,34.7,808.8,42
MATATHWADA,1910,0,4,1025.3,105
MATATHWADA,1911,6.4,3,561,42
MATATHWADA,1912,13.7,16,420.8,37.9
MATATHWADA,1913,3.4,53.6,562.6,36.9
MATATHWADA,1914,10.4,22.3,884.2,72.1
MATATHWADA,1915,30.6,86.3,749.8,134.9
MATATHWADA,1916,5,48.3,969.3,155.3
MATATHWADA,1917,65.2,35,929.4,138.8
MATATHWADA,1918,0.7,122.2,327.9,35.3
MATATHWADA,1919,12.8,16.6,583,50.4
MATATHWADA,1920,27,5.6,324.8,3.8
MATATHWADA,1921,2.1,2.4,509.4,48.5
MATATHWADA,1922,56.4,22.2,585.6,171.9
MATATHWADA,1923,4.5,66.4,693,1
MATATHWADA,1924,3.2,16,560.5,83
MATATHWADA,1925,0,30.1,461.6,113.2
MATATHWADA,1926,70.4,19.1,613,13
MATATHWADA,1927,3.2,17.7,559.2,164.5
MATATHWADA,1928,28.3,11.6,725.4,60.5
MATATHWADA,1929,31.6,24.1,497.7,55.9
MATATHWADA,1930,1,18.8,538.5,82
MATATHWADA,1931,0,15.9,814.5,258.2
MATATHWADA,1932,2.5,35.5,710.9,95.2
MATATHWADA,1933,16.7,90.3,942.5,73.3
MATATHWADA,1934,6,13.2,761.2,96.3
MATATHWADA,1935,7.7,14.4,808.7,91.3
MATATHWADA,1936,26.6,51.8,494.1,155.2
MATATHWADA,1937,13.2,56.2,541.7,127.2
MATATHWADA,1938,8.8,60.6,916,87.3
MATATHWADA,1939,0.2,13,524.2,42.9
MATATHWADA,1940,0.4,24.6,734.2,96.4
MATATHWADA,1941,18.7,1.6,506.1,14.5
MATATHWADA,1942,24.3,10.5,884.5,83.7
MATATHWADA,1943,7.2,49.3,638.4,157.5
MATATHWADA,1944,12.6,37.8,598.9,109.7
MATATHWADA,1945,1.8,5.4,586.2,29
MATATHWADA,1946,9.7,39.4,672.6,127
MATATHWADA,1947,49.9,21.2,759.4,24.2
MATATHWADA,1948,10.1,9.3,729.8,197.2
MATATHWADA,1949,3.4,36,837.3,37.6
MATATHWADA,1950,11.9,11.5,593.6,40.4
MATATHWADA,1951,0.4,28,621.1,81.9
MATATHWADA,1952,19.1,25.1,463.2,38.7
MATATHWADA,1953,0.3,15.9,786.9,88.1
MATATHWADA,1954,0.4,26.3,851.4,21.6
MATATHWADA,1955,6.5,18,1016.2,110.5
MATATHWADA,1956,3.1,82.6,801.2,150.4
MATATHWADA,1957,3.6,58.5,781.3,57.3
MATATHWADA,1958,0.1,42.3,892.6,89.5
MATATHWADA,1959,1.5,22.8,808.3,117.7
MATATHWADA,1960,3.6,68.3,573.8,92.6
MATATHWADA,1961,1,48,664.9,245
MATATHWADA,1962,3.4,84,728.9,129.4
MATATHWADA,1963,6.2,36.1,863.8,95.1
MATATHWADA,1964,0.2,7.9,737.5,35.1
MATATHWADA,1965,7,10.3,597.4,16.7
MATATHWADA,1966,18.9,66.7,569.2,92.3
MATATHWADA,1967,0,10.8,610.1,138.9
MATATHWADA,1968,29.6,44.1,587.5,51.1
MATATHWADA,1969,0,3,768.8,52.9
MATATHWADA,1970,8.4,40.6,842.1,19.9
MATATHWADA,1971,0.3,40.2,458.9,108.4
MATATHWADA,1972,0,3.2,307.6,36.3
MATATHWADA,1973,0.7,4.5,765.8,100.3
MATATHWADA,1974,0.4,39.3,476.8,134.1
MATATHWADA,1975,10.5,18.6,907.8,114
MATATHWADA,1976,0.2,13.5,563.7,45.6
MATATHWADA,1977,1.5,15.9,547.4,202.8
MATATHWADA,1978,24.5,40.7,613.3,106.3
MATATHWADA,1979,15.3,25.2,658.1,109.1
MATATHWADA,1980,0.1,11.6,776.1,25.1
MATATHWADA,1981,28,25.2,635.1,98.2
MATATHWADA,1982,10.6,28.8,526.5,70.6
MATATHWADA,1983,0,6.6,1066.3,114.6
MATATHWADA,1984,12.6,1.2,424.1,114.9
MATATHWADA,1985,7.1,24.3,455.8,88.2
MATATHWADA,1986,19.2,11.4,503.6,28.8
MATATHWADA,1987,11.5,23.7,553.4,197.6
MATATHWADA,1988,0,11.7,1128.6,29.7
MATATHWADA,1989,0,51.5,989.8,27.1
MATATHWADA,1990,2.9,142.1,822.2,231
MATATHWADA,1991,0.7,19.5,560.7,20
MATATHWADA,1992,0,10.2,640.6,75.7
MATATHWADA,1993,1,16.4,591.8,197.2
MATATHWADA,1994,3.4,29.3,454,97.2
MATATHWADA,1995,47.1,52.6,555.4,154.4
MATATHWADA,1996,0.1,12.5,718.6,123.8
MATATHWADA,1997,8.8,30.6,491.3,259.8
MATATHWADA,1998,0.5,13.8,930.5,181.9
MATATHWADA,1999,6,18,623.6,119.9
MATATHWADA,2000,4.2,17.2,629.9,33.2
MATATHWADA,2001,5.3,11.2,544.6,171.3
MATATHWADA,2002,9.6,15.3,646,51.3
MATATHWADA,2003,3.4,35.7,653.1,27.8
MATATHWADA,2004,1.7,37.8,553.9,85.3
MATATHWADA,2005,13.8,15.3,810.9,100.5
MATATHWADA,2006,0,59.1,761.5,52.3
MATATHWADA,2007,0,10.8,695.3,8.5
MATATHWADA,2008,0.1,20.2,591.7,34.2
MATATHWADA,2009,0,8.4,529.8,130.7
MATATHWADA,2010,10,9.2,897.8,94.5
MATATHWADA,2011,3.8,7.3,627.7,24.8
MATATHWADA,2012,0,2.9,454.7,69.1
MATATHWADA,2013,10.9,16.9,745.3,114.8
MATATHWADA,2014,14.8,97.9,398.8,37.4
MATATHWADA,2015,11.7,83.8,412.4,24.3
VIDARBHA,1901,76.6,64.3,917.2,35.2
VIDARBHA,1902,1.7,10.6,664.3,72.4
VIDARBHA,1903,9.3,40.3,1077,102.8
VIDARBHA,1904,6.7,27.9,655.9,62.7
VIDARBHA,1905,20,42.6,873.1,6.2
VIDARBHA,1906,16.2,18.2,1117.5,39.2
VIDARBHA,1907,56.5,50.5,883.5,20.2
VIDARBHA,1908,19.6,20.7,1191.4,11.8
VIDARBHA,1909,11.3,54.1,898.3,97.9
VIDARBHA,1910,0,10,1165.5,118.5
VIDARBHA,1911,18.2,4.9,892.3,67.4
VIDARBHA,1912,49.9,13.5,927.5,23.1
VIDARBHA,1913,24.9,23,959.6,45.1
VIDARBHA,1914,13.4,67.8,1092.9,24.9
VIDARBHA,1915,42.3,97.9,925.9,133.4
VIDARBHA,1916,14.4,24.7,1161.6,161.5
VIDARBHA,1917,79.4,81,1113.8,122.7
VIDARBHA,1918,5.4,86.4,676.2,33.4
VIDARBHA,1919,92.8,42.2,959.3,118.4
VIDARBHA,1920,27,16.3,534.6,0.5
VIDARBHA,1921,20.3,2.6,1051.2,11.4
VIDARBHA,1922,36.1,8.8,979.6,85.3
VIDARBHA,1923,7.7,36.3,885.5,11.8
VIDARBHA,1924,21.8,13.8,790,168.6
VIDARBHA,1925,0,40.7,808.7,91.7
VIDARBHA,1926,65.1,73.2,892.2,40.5
VIDARBHA,1927,10.7,16.4,1012.7,127.7
VIDARBHA,1928,43.3,8.3,839.5,126.4
VIDARBHA,1929,56.4,13.2,784.9,58
VIDARBHA,1930,5.3,33,861.8,83
VIDARBHA,1931,8.6,20.3,1107.6,267.7
VIDARBHA,1932,27.4,26.5,1041.3,35.3
VIDARBHA,1933,43.1,94.3,1265.5,99.5
VIDARBHA,1934,2.2,9.1,1149.6,57.5
VIDARBHA,1935,19,27.7,1095.1,16.2
VIDARBHA,1936,78,57,1160,156.3
VIDARBHA,1937,33.1,156.6,1015,114.4
VIDARBHA,1938,16.4,42.4,1275.3,126.8
VIDARBHA,1939,3.3,46.5,792.3,39.9
VIDARBHA,1940,9.3,25.5,1205.9,116.7
VIDARBHA,1941,24.7,21.4,776.3,6.5
VIDARBHA,1942,87.3,14.9,1213.4,26.1
VIDARBHA,1943,55,35.9,843.7,83.5
VIDARBHA,1944,63.8,69.2,1150.8,83.9
VIDARBHA,1945,14.1,27.9,1125.5,31.9
VIDARBHA,1946,14.2,26,1013.6,119.2
VIDARBHA,1947,61.7,36.8,1031.8,38
VIDARBHA,1948,58.4,15.4,968.1,140.9
VIDARBHA,1949,2.8,35.4,1225.2,134.9
VIDARBHA,1950,27.4,21.2,719.5,25.5
VIDARBHA,1951,5.2,67.6,927.4,82.1
VIDARBHA,1952,10.6,17.5,745.5,34.1
VIDARBHA,1953,5,21.6,1060.5,50.7
VIDARBHA,1954,0.8,16.5,1077.5,5.6
VIDARBHA,1955,15.8,14.2,1169.5,169.3
VIDARBHA,1956,3.2,54.1,980.6,86.7
VIDARBHA,1957,11,91.5,939.8,28.5
VIDARBHA,1958,7.8,41.3,1018.5,104.6
VIDARBHA,1959,14.8,18.4,1493.1,80
VIDARBHA,1960,38.8,55.9,888.4,81.9
VIDARBHA,1961,6.7,31.2,1253.1,149.7
VIDARBHA,1962,10.2,73.1,966,103.3
VIDARBHA,1963,10.9,47.2,1008,81.8
VIDARBHA,1964,2,4.8,960.2,43.7
VIDARBHA,1965,23.6,21.9,696.2,1.9
VIDARBHA,1966,17.2,49.1,870.1,66.4
VIDARBHA,1967,0.5,59,937.9,130.9
VIDARBHA,1968,38.5,52.7,799.7,32
VIDARBHA,1969,1.5,14.3,951.1,26.1
VIDARBHA,1970,17,40,1174.1,9.6
VIDARBHA,1971,16.5,60.3,696.6,108.9
VIDARBHA,1972,1.1,7.1,679,53.5
VIDARBHA,1973,6.7,4,986.4,165.3
VIDARBHA,1974,4.8,14.3,653.7,168
VIDARBHA,1975,26,14.5,1190.6,93
VIDARBHA,1976,2.2,20.7,912.1,39.6
VIDARBHA,1977,2.1,27.6,926.1,112.2
VIDARBHA,1978,37.7,30.5,1103.4,77.7
VIDARBHA,1979,90.1,15,930.2,51.8
VIDARBHA,1980,18.6,4.3,993.1,26.6
VIDARBHA,1981,21.2,41.6,1122.7,33.2
VIDARBHA,1982,56.3,26.5,708,65.3
VIDARBHA,1983,8.9,10.1,1150.7,70.6
VIDARBHA,1984,45.5,3.9,683.9,77.2
VIDARBHA,1985,23.7,18,712.3,123
VIDARBHA,1986,52.2,17.1,1029.6,58.2
VIDARBHA,1987,30.4,18.1,643,131.1
VIDARBHA,1988,8.6,20.6,1188.5,91.1
VIDARBHA,1989,0,25.6,925.1,46.9
VIDARBHA,1990,10.4,83.9,1258.4,152.4
VIDARBHA,1991,8,12.2,795.3,23.2
VIDARBHA,1992,0.6,9,1090.8,48.2
VIDARBHA,1993,4.1,25.7,904.7,88.5
VIDARBHA,1994,19.8,11.9,1305.5,90
VIDARBHA,1995,55.4,62.1,859.1,100.9
VIDARBHA,1996,5.9,13.6,741.4,94.1
VIDARBHA,1997,16.3,29.3,767.9,225.7
VIDARBHA,1998,27.4,35.1,883.1,116.1
VIDARBHA,1999,21.1,33.5,1004.9,105.5
VIDARBHA,2000,16.4,29,1048.2,11.5
VIDARBHA,2001,9,41.4,937.8,134
VIDARBHA,2002,6.3,12.1,870.3,37.1
VIDARBHA,2003,4.4,9.3,960.1,44.7
VIDARBHA,2004,15.8,16.3,665,34.8
VIDARBHA,2005,81.8,11.7,1033.7,87.4
VIDARBHA,2006,0,87.7,1073,54.8
VIDARBHA,2007,1.4,5.8,1130,29.8
VIDARBHA,2008,2.1,24.9,814.2,25.4
VIDARBHA,2009,0.1,9.2,654.6,106.9
VIDARBHA,2010,15.9,9.6,1221.2,91.3
VIDARBHA,2011,1.2,8.4,878.8,4.7
VIDARBHA,2012,3.2,0.8,1061.5,42.2
VIDARBHA,2013,19.6,7,1360,133.5
VIDARBHA,2014,19.5,56.3,817.5,25.8
VIDARBHA,2015,31.1,107.2,848.2,7.3
CHHATTISGARH,1901,165.4,51.7,1142.2,27.7
CHHATTISGARH,1902,7.1,24.6,875.7,16.5
CHHATTISGARH,1903,20.1,58.3,1084.7,168.1
CHHATTISGARH,1904,8.6,110,1243.5,130.4
CHHATTISGARH,1905,72.9,75.5,1093.8,8.9
CHHATTISGARH,1906,115.9,56.7,1155.8,66.1
CHHATTISGARH,1907,44.3,85.6,1156.2,22.7
CHHATTISGARH,1908,75.4,14.3,1385,14
CHHATTISGARH,1909,17.1,122,1093.6,51.4
CHHATTISGARH,1910,9.5,38.6,1249.2,110
CHHATTISGARH,1911,2.2,31.5,1301.5,169
CHHATTISGARH,1912,77,34.9,1090.8,24.3
CHHATTISGARH,1913,89.7,71.7,1028.2,45.1
CHHATTISGARH,1914,7.9,111.1,1287,12
CHHATTISGARH,1915,67.4,57.6,1182.7,148.2
CHHATTISGARH,1916,26.5,29.1,1188.7,198.6
CHHATTISGARH,1917,67.3,81.4,1433.9,145
CHHATTISGARH,1918,18.6,60.9,1282.6,15.2
CHHATTISGARH,1919,163.5,76.6,1453.1,165.8
CHHATTISGARH,1920,4.3,70.9,1123,5.2
CHHATTISGARH,1921,41.2,6.2,1259.6,12.3
CHHATTISGARH,1922,22.3,22.7,1199.7,64
CHHATTISGARH,1923,31,30.3,1255.6,70.4
CHHATTISGARH,1924,43.4,32.9,1053.9,204.1
CHHATTISGARH,1925,0.7,99.5,1572.6,64.3
CHHATTISGARH,1926,43.9,208.3,1315.8,66.9
CHHATTISGARH,1927,69.6,42.2,1322.3,103.1
CHHATTISGARH,1928,18.1,39.2,1059.7,102.2
CHHATTISGARH,1929,51.9,21.2,1454.5,136.2
CHHATTISGARH,1930,4,64.7,1178.6,136.2
CHHATTISGARH,1931,72.7,39.8,1143.9,210.7
CHHATTISGARH,1932,22.9,32.1,1208.3,94.3
CHHATTISGARH,1933,107.5,134.1,1354.4,54.7
CHHATTISGARH,1934,1.8,13,1463.9,50.5
CHHATTISGARH,1935,30.1,42.7,1189.1,7.3
CHHATTISGARH,1936,76.6,65.5,1569.4,114.7
CHHATTISGARH,1937,66.2,117,1352.6,81
CHHATTISGARH,1938,43.5,62.3,1266.3,133.7
CHHATTISGARH,1939,29.3,74.2,1293,83.9
CHHATTISGARH,1940,23.2,98.9,1229.8,96.4
CHHATTISGARH,1941,34.6,48.8,844.1,77.6
CHHATTISGARH,1942,61.3,44,1465.2,27.8
CHHATTISGARH,1943,104.6,52.6,1434.1,53.8
CHHATTISGARH,1944,102.7,139,1400.5,150.4
CHHATTISGARH,1945,37.8,65.6,1403,79.3
CHHATTISGARH,1946,11,62.8,1431.9,93.3
CHHATTISGARH,1947,60.9,28.4,1410.2,100.1
CHHATTISGARH,1948,39,47.4,1276.7,128.7
CHHATTISGARH,1949,8.8,75.4,1255.4,160
CHHATTISGARH,1950,40.5,62.2,1153.2,36.3
CHHATTISGARH,1951,7.3,196.6,1109.4,98.2
CHHATTISGARH,1952,21.2,60.4,1250,64.8
CHHATTISGARH,1953,29.4,28.6,1254.8,57.4
CHHATTISGARH,1954,4.9,22.5,1148.4,17.8
CHHATTISGARH,1955,16.3,39.9,1207.8,176.6
CHHATTISGARH,1956,16.1,78.5,1378.1,84.2
CHHATTISGARH,1957,25.1,82,1087,28.3
CHHATTISGARH,1958,48.3,57.9,1252.5,162.3
CHHATTISGARH,1959,35.2,19.3,1420.3,69.4
CHHATTISGARH,1960,18.6,65.8,1167.6,112.3
CHHATTISGARH,1961,46.6,32,1779.5,115.9
CHHATTISGARH,1962,19.6,62.3,988.1,54.7
CHHATTISGARH,1963,5.8,82,1156.7,92.7
CHHATTISGARH,1964,23,14.9,1358,113.3
CHHATTISGARH,1965,10.2,45.1,881.2,4.9
CHHATTISGARH,1966,20.9,37.6,969.8,58.8
CHHATTISGARH,1967,1.7,124.5,1279,67.2
CHHATTISGARH,1968,51.7,40.2,1011.7,64.4
CHHATTISGARH,1969,7.6,65.6,1067,32.5
CHHATTISGARH,1970,24,87,1370.6,19.9
CHHATTISGARH,1971,45.1,129,1265.4,94.3
CHHATTISGARH,1972,19.3,22.6,1067.7,89.3
CHHATTISGARH,1973,13.8,12.7,1215.5,225.3
CHHATTISGARH,1974,6.6,13.1,822.6,108.6
CHHATTISGARH,1975,17.2,23.8,1292.7,141.7
CHHATTISGARH,1976,4.5,29.6,1335.6,9.7
CHHATTISGARH,1977,9,54.9,1334.6,67
CHHATTISGARH,1978,17.9,35.4,1281.5,35.6
CHHATTISGARH,1979,45.4,9.4,808.8,41
CHHATTISGARH,1980,7.7,30.6,1431.2,26
CHHATTISGARH,1981,22.3,40.3,1129.9,23.7
CHHATTISGARH,1982,46.2,59,1005.6,86.7
CHHATTISGARH,1983,25.1,50.3,1228.3,68.1
CHHATTISGARH,1984,47.7,40.5,1113.6,52.9
CHHATTISGARH,1985,42.6,21,1096.8,77.2
CHHATTISGARH,1986,69,30.2,1149.5,119.9
CHHATTISGARH,1987,18.5,32.4,969.7,122.2
CHHATTISGARH,1988,25.8,37.7,1113.6,29.2
CHHATTISGARH,1989,0.1,20.4,1126.5,40.2
CHHATTISGARH,1990,19,138.9,1331.5,154.4
CHHATTISGARH,1991,12.2,17.5,1136.2,54.9
CHHATTISGARH,1992,0.4,7.8,1137.5,10.9
CHHATTISGARH,1993,5.3,21.7,1116.3,61.9
CHHATTISGARH,1994,11.8,14.3,1648.8,79.6
CHHATTISGARH,1995,46.1,54.1,1091.4,89.1
CHHATTISGARH,1996,16.7,10.6,1133.8,26
CHHATTISGARH,1997,6.4,55.1,1120.6,135.1
CHHATTISGARH,1998,76,55.6,1060.1,140.9
CHHATTISGARH,1999,3.1,31.6,1194.9,93
CHHATTISGARH,2000,2.6,11.4,887.8,4.6
CHHATTISGARH,2001,1.1,48.7,1458.8,91.6
CHHATTISGARH,2002,46.4,47.5,809.3,86.9
CHHATTISGARH,2003,21.4,15.5,1479.1,178.2
CHHATTISGARH,2004,54.5,31.1,1014.3,44.6
CHHATTISGARH,2005,73.2,29,1099,86.1
CHHATTISGARH,2006,2.7,66.8,1219,29.1
CHHATTISGARH,2007,15.7,28,1167.2,70.3
CHHATTISGARH,2008,16.4,42.9,1037.4,11.8
CHHATTISGARH,2009,1.2,15.4,852,88
CHHATTISGARH,2010,12.8,19.4,1172.2,102.1
CHHATTISGARH,2011,11.8,54.4,1218.2,18.3
CHHATTISGARH,2012,41.5,25.4,1265.4,45.1
CHHATTISGARH,2013,22.5,56.4,1159.9,181.2
CHHATTISGARH,2014,31.3,63.7,1102.1,81.6
CHHATTISGARH,2015,17,71.2,1009.7,19.7
COASTAL ANDHRA PRADESH,1901,99.7,104.6,449.7,339.8
COASTAL ANDHRA PRADESH,1902,2,64.4,657.7,339.5
COASTAL ANDHRA PRADESH,1903,14.2,79.8,877.1,345.1
COASTAL ANDHRA PRADESH,1904,1.3,144.7,462.6,251.6
COASTAL ANDHRA PRADESH,1905,17.8,173.8,530.1,73.4
COASTAL ANDHRA PRADESH,1906,27.4,23.2,776.4,194.5
COASTAL ANDHRA PRADESH,1907,3.6,138.7,557.2,118.4
COASTAL ANDHRA PRADESH,1908,55.5,49.8,661.1,75.9
COASTAL ANDHRA PRADESH,1909,2.6,146.5,626.8,91.7
COASTAL ANDHRA PRADESH,1910,3.3,54.7,823,373.6
COASTAL ANDHRA PRADESH,1911,0,56,545.1,218.4
COASTAL ANDHRA PRADESH,1912,9.6,53.6,692.5,147.9
COASTAL ANDHRA PRADESH,1913,12.9,72.1,539.7,216.3
COASTAL ANDHRA PRADESH,1914,10.9,156.6,800,45.7
COASTAL ANDHRA PRADESH,1915,39,161.7,709.1,437.7
COASTAL ANDHRA PRADESH,1916,5.3,60.7,803.3,481.9
COASTAL ANDHRA PRADESH,1917,26.3,136.7,779.2,347.4
COASTAL ANDHRA PRADESH,1918,27.6,102,497.4,151
COASTAL ANDHRA PRADESH,1919,64.2,104,586.4,386.8
COASTAL ANDHRA PRADESH,1920,33.3,108.2,393.2,188.7
COASTAL ANDHRA PRADESH,1921,52.4,46.5,698.9,217.2
COASTAL ANDHRA PRADESH,1922,10.9,41.1,499,302.3
COASTAL ANDHRA PRADESH,1923,58.5,67.5,487.1,513.2
COASTAL ANDHRA PRADESH,1924,9.9,75.6,725.1,371.4
COASTAL ANDHRA PRADESH,1925,3,242.2,676.5,316.8
COASTAL ANDHRA PRADESH,1926,21.4,172.2,599.9,77.2
COASTAL ANDHRA PRADESH,1927,22.6,64.8,723.1,242.6
COASTAL ANDHRA PRADESH,1928,2.8,87.4,622.2,388.8
COASTAL ANDHRA PRADESH,1929,40.2,62.2,553,203.8
COASTAL ANDHRA PRADESH,1930,32.9,147.1,571.6,471.1
COASTAL ANDHRA PRADESH,1931,0.8,60.9,672.2,553.1
COASTAL ANDHRA PRADESH,1932,53.2,68,553,297.2
COASTAL ANDHRA PRADESH,1933,4.2,118,621.7,343.4
COASTAL ANDHRA PRADESH,1934,0.2,42.3,641.7,200.1
COASTAL ANDHRA PRADESH,1935,1.3,39.4,567.8,142.6
COASTAL ANDHRA PRADESH,1936,135.7,173.4,686.8,332.7
COASTAL ANDHRA PRADESH,1937,71.8,131.9,494.2,194.3
COASTAL ANDHRA PRADESH,1938,32,93.7,790.5,290
COASTAL ANDHRA PRADESH,1939,3,60.7,490.9,515.8
COASTAL ANDHRA PRADESH,1940,5.4,282.6,586.4,194.5
COASTAL ANDHRA PRADESH,1941,16.4,70.8,557.3,382
COASTAL ANDHRA PRADESH,1942,8.5,69.9,553.7,247.6
COASTAL ANDHRA PRADESH,1943,25.5,120.2,583.7,248.5
COASTAL ANDHRA PRADESH,1944,24.3,163.9,629.1,338.6
COASTAL ANDHRA PRADESH,1945,1,87.9,626.8,275.8
COASTAL ANDHRA PRADESH,1946,3.8,132.1,577.9,256.4
COASTAL ANDHRA PRADESH,1947,13.4,34.5,729.8,348.5
COASTAL ANDHRA PRADESH,1948,28.2,76.9,632.7,286.8
COASTAL ANDHRA PRADESH,1949,8.3,105.8,762.4,340.7
COASTAL ANDHRA PRADESH,1950,17.2,90.7,644.4,233.6
COASTAL ANDHRA PRADESH,1951,1.2,149.4,779.4,166.1
COASTAL ANDHRA PRADESH,1952,17.4,135.2,476.5,287.5
COASTAL ANDHRA PRADESH,1953,13.8,64.9,660.6,250.7
COASTAL ANDHRA PRADESH,1954,0.3,54.5,820.4,278.4
COASTAL ANDHRA PRADESH,1955,5.4,282.9,688.2,402.4
COASTAL ANDHRA PRADESH,1956,7.5,118.1,888.3,394.7
COASTAL ANDHRA PRADESH,1957,2.5,63.7,799,152.4
COASTAL ANDHRA PRADESH,1958,9.2,69.1,851.3,675.7
COASTAL ANDHRA PRADESH,1959,16.4,26.3,843.1,234.9
COASTAL ANDHRA PRADESH,1960,1.6,44.7,743.9,153.4
COASTAL ANDHRA PRADESH,1961,37.9,55.7,692.5,333.2
COASTAL ANDHRA PRADESH,1962,12.3,105.1,819.6,408.5
COASTAL ANDHRA PRADESH,1963,0,80.7,571.4,371.8
COASTAL ANDHRA PRADESH,1964,11.9,40.6,867,141.5
